withdrawal_id,source_system,source_id,user_id,amount,currency_id,interface_id,status,event_date_id,event_timestamp
I4GDwTv9nRoxuIiMX79RZscnqZ6vO5Y1arf/PiX9O54=,bitso,103936,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.1,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221104,2022-11-04 17:08:36.359000 UTC
Ym+Z50OyAWTeD5p/Ic5HaQ9fXnTRTxy83fOWEGIpOYw=,bitso,103935,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.1,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221104,2022-11-04 16:33:23.193000 UTC
wHqtk+rLgV0UKAO/yNCeyQC40zZcwZ2/dkWoFNRbM5M=,bitso,103962,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 17:13:09.091000 UTC
1Q+zA1P/PNhOGlf+c5GEE9+/dnIZ4HODKMAsUuiHjgs=,bitso,103974,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,1,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 20:30:58.971000 UTC
bHDi7qOJjUDRVsPmTDAIyGrKHm3jyzT6AoVLundUTJY=,bitso,103964,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.03,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 18:02:25.458000 UTC
RCCNvpNM8w1EDVzrAhhjAlti0eqDvu5z3alLpSK6ZrM=,bitso,103966,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.04,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 18:28:50.750000 UTC
0SS5vY4XJFhWBL0vmETKs4/u/hPp2LRkT0l3m60WaCg=,bitso,103973,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.02,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 20:16:58.928000 UTC
VgZzqddZwZiYoATXSGrQhx7K38wJI1mCjHMSE57conU=,bitso,103959,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 16:34:14.916000 UTC
81PhFgZNIMBaloJRWUI0OloXDeDspp/tuKkwYFvOFn0=,bitso,103980,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.02,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 23:08:02.771000 UTC
2kL0E/ndKSUtnzhpQu3+iGPA4uhbolpzgToqa1ln6/4=,bitso,103958,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 16:27:42.752000 UTC
s+uiBfGnTz2FtpKd7gerxNnpwnFpPdSUpmySfO/wnRY=,bitso,103984,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 23:51:21.608000 UTC
XFX4iwz3hTKzI1yyMDr0v2AihtOaFrfaB17nn6YZ7Tw=,bitso,103969,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.05,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 19:40:14.958000 UTC
SssYquUM3iZZ7JC6Q8QrDpUklS2ftQTqDyYgaoPbYxg=,bitso,103968,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 19:31:21.317000 UTC
7691pK1vEqQhZsKIcccQ2pqbTv2RBrXxv9S2L6/mm54=,bitso,103981,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.02,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 23:32:27.211000 UTC
qWpaX5PhZSlJ2FUKCWyTiqo76ohGJwgcYVBpSMgxBuQ=,bitso,103986,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 23:58:09.179000 UTC
b9fFeRZ5I9OjNw9HJNAbl6/nMx5ysE95z+jLpV+4kHE=,bitso,103983,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.03,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 23:40:42.487000 UTC
NM85rrCQ6RojVNBkAVaFZqlb+7As6Pvr6NLNfryPvw8=,bitso,103961,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 16:50:15.670000 UTC
6aIU6nfxU3IrbeDZlK2yg63EsuUyqo9p9Kj2/Y4Uc+o=,bitso,103970,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 19:44:21.056000 UTC
lMrsyT52yj2fIFYxzXNueCpnKBxNF5peXorVr0Mr81s=,bitso,103967,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 18:57:35.039000 UTC
g7Lq9yNECYgLp5fj/HrIV11qLHmdHxYkDTjiGN2oXIs=,bitso,103978,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.02,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 21:57:33.893000 UTC
CJxEcvfmobDAKtYkIyBTA8IEdxMKgzhbEylEmvk7kWg=,bitso,103982,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 23:35:52.737000 UTC
vjMczOYMml67356CQuKq2KtSu6RhLbDaNH+DKHHmYoA=,bitso,103976,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 21:24:41.501000 UTC
eGB/GY3pkBinLDFyXCURnd1HhUE//ATFgi4ta0HE2jc=,bitso,103975,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 20:59:31.979000 UTC
Lim0Z/KYqtfemzC0zgABrDjjQiGSRYrZpekzag5++2k=,bitso,103960,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 16:44:48.828000 UTC
HSXk6XIZ2AOgQgjYs1e8LFs1iDA67FcCVB7rLrICgfA=,bitso,103963,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.02,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 17:58:13.427000 UTC
d5fXmIRgmGhJn2L2OzKiNvR2eNZEucSeO1f48jw2pKM=,bitso,103985,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.03,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 23:53:30.762000 UTC
9HsNgaeUfxFDpwdPa14rMPDeV0wsZGKRsLrWqLBy/PQ=,bitso,103977,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221107,2022-11-07 21:29:20.387000 UTC
7RWLiRl//wYQJpfPhAIifGKaRNUqknb4+mDLZcXJQso=,bitso,104001,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221108,2022-11-08 18:49:29.416000 UTC
M+UxEpnGmfPanvo5sDZxUp9AHg+9q33ytpt/9IZIfN0=,bitso,103987,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.02,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221108,2022-11-08 00:03:08.973000 UTC
XbeLa0B8es5rFfQq3sUDwWQxAbOO4Ww+5Wu9DhW0zC8=,bitso,103993,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221108,2022-11-08 14:27:29.433000 UTC
d2dYkIuPqnXMfr2MF3Ssmw62GEdT0qhCdf8jzQc/i6M=,bitso,103994,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.02,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221108,2022-11-08 14:34:11.580000 UTC
FzGEjvCmMbSjYdsn72o3xODrPHxy1l+ZAxf4DsACqg4=,bitso,103988,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.02,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221108,2022-11-08 00:23:24.866000 UTC
v/CdpikEWH7yi8YzqwbQ4zDEDjCadiMbfV18Sx1ALrw=,bitso,103989,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221108,2022-11-08 00:57:12.794000 UTC
z5GHRQcPDoNC3cJDpWGNeBrJIEh9HN1Li0f3jbzTJQE=,bitso,104000,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.02,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221108,2022-11-08 18:37:36.418000 UTC
FOv6TqwFNiLGw6j9F01N30qqIOPpK7MzBxgZy99XWXs=,bitso,103997,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.02,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221108,2022-11-08 15:22:29.243000 UTC
9zV3Vh+Gu+IzsKTsHAhnl+hZ+OXJvw/L8e4nua846Wc=,bitso,103990,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221108,2022-11-08 13:35:28.655000 UTC
Twhmr45UWT/0MxskvDHVRBX2RQNjio75s/Y3Xn3k9bA=,bitso,103998,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.03,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221108,2022-11-08 17:06:54.602000 UTC
lLTY7kFymb9dswUzgKBjazqWdBxk85k/p8gkX93VSfc=,bitso,103999,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.1,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221108,2022-11-08 18:07:09.749000 UTC
wX8svmlZl0D+O/wA7c4lGOoAjyJIX4UCllkE+05Sqmo=,bitso,103991,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221108,2022-11-08 14:05:23.817000 UTC
wtnBYhiS0hd6k16029BTOM78lpA/o7Vgq15yoTI5nAM=,bitso,103992,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.02,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221108,2022-11-08 14:08:08.583000 UTC
LCizQSa3/hZEYWOqmaKH+/JmKkK7ifguO1go/fobqlY=,bitso,103995,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221108,2022-11-08 14:36:11.419000 UTC
iDV1mGX50NcZ5Oi+YyuqLV7VXXwDUmM2QZuG562CwYE=,bitso,104007,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221109,2022-11-09 00:36:41.584000 UTC
B7nm9H+/pKT6Ta42EU6B/gcqujDoVQGvotKFzr4SH+Y=,bitso,104009,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.11,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221109,2022-11-09 19:19:17.030000 UTC
7CEFOSYRn78G97ECdX9XPXfdLWkv6i8zzZ6d3aKM5M4=,bitso,104042,YvoULTrtmg/jYINAr/po2qlfGYNo2bLfNvalJOPshuc=,0.01,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20221110,2022-11-10 15:56:08.569000 UTC
xbVlv1vrISYX6hrnF/wPvaF0tSoi7g48GCpeelnGLk8=,bitso,24545,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,100,1g+9hxjs6393UcaLaV4z75dNDsyisb8gySjm0bmV8A4=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20210222,2021-02-22 18:22:33.693000 UTC
yoEaYA9F/yKyhwWoqo1y8nj6jGJwIZGQ4db5Echapes=,bitso,30287,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,750,1g+9hxjs6393UcaLaV4z75dNDsyisb8gySjm0bmV8A4=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20210511,2021-05-11 18:53:09.877000 UTC
NPmB6iDKAR+KILlyNNeWTccKprVGxeuhehOrt0+FGGo=,bitso,25313,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,200500,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20210303,2021-03-03 13:56:30.878000 UTC
7RyHtHHCnUAsg+51VQ+IaH8QZQCqRQfU0GwU8pkq+6w=,bitso,25286,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,35550,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20210303,2021-03-03 13:35:44.251000 UTC
ztRgcX+v7wUMg2tEMkBtpIfdCZCJZxLkekNS//Ab/tg=,bitso,25327,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,1000,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20210303,2021-03-03 14:41:07.665000 UTC
EWqQaGuTwsDIiwzFTMkXtQ/ytgV+LJf1+V9FcMyI24E=,bitso,25314,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,10200.25,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20210303,2021-03-03 13:57:23.103000 UTC
/dCpTHh8gYsv8JGOvUK9t4XUN+YZutuU92TY4pPhmos=,bitso,25280,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,3650,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20210303,2021-03-03 13:23:21.082000 UTC
QaEJdfqQ4Yr/LMxCCHf/RZELNbxrj5jo7GYbTLAr4ec=,bitso,25319,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,356879.54,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20210303,2021-03-03 14:04:15.357000 UTC
ciwR+kfdsnCTESZW1KDqOjJGGzFySHTumzKVNaUigmo=,bitso,25273,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,1200,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20210303,2021-03-03 13:08:26.554000 UTC
yCm+rCLGzr9cqHVinIocHxJjrXxLBGfVjxMFuRQsk/4=,bitso,18716,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,100,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20201128,2020-11-28 00:39:07.712000 UTC
x6Sbn+36d5pIg21fLSFFqugEkelGPy5DwTix5UVeM7s=,bitso,18715,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,500,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20201128,2020-11-28 00:32:59.989000 UTC
tEuOTbY7EiiY6sEV2IPek2bVDfqpe+2/S7iooAnApWU=,bitso,18717,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,100,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20201128,2020-11-28 00:59:53.965000 UTC
OQzTm3pqaDLUG2b7CrMlUOBDrraQoE+cLY3mkEugzgc=,bitso,18714,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,1000,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20201128,2020-11-28 00:29:36.384000 UTC
TYgtMcMYKSByifDeaCnS6HOeJ6QHJHq7Q/n3Bo7x2/I=,bitso,18759,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,200,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20201130,2020-11-30 20:51:23.816000 UTC
LX/WVk4kKt8LLuKVYIuHQqZtWIr981Ett+7j68f2RWU=,bitso,18732,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,0.35151674,5AYF5qJiaKXrg8FV6l3RKuszFPa6XWfUtgfelRVuThI=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20201130,2020-11-30 16:09:53.975000 UTC
9Fplr4fA31Lm9/ZBOaW+pfWPrli4jyU83mMxKqLQpHU=,bitso,18733,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,100,1g+9hxjs6393UcaLaV4z75dNDsyisb8gySjm0bmV8A4=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20201130,2020-11-30 16:10:43.306000 UTC
emvI60Cai4/cryAPd2C8yD3WhRe15ycF+8SlVn1laAo=,bitso,18731,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,100,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20201130,2020-11-30 16:07:15.267000 UTC
6TERp+SlskyhjBT2a0cYxZMOoUStEX4vAqwtLWqvDFY=,bitso,38491,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,232,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20210607,2021-06-07 23:09:36.328000 UTC
gosT0x1EPm/ZzImd32TnHQdKsqxZlToduJ2v2SVECd8=,bitso,38492,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,232,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20210607,2021-06-07 23:10:59.542000 UTC
xyI+UL05kXAUgSWxye1HWOUFVKkCWIEx2dJSdqk5dK4=,bitso,38490,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,123,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20210607,2021-06-07 23:08:46.219000 UTC
8bKcb8WP9BAjlEqQUojbkmmYaraYf4zpZ7LTo4sWClY=,bitso,38489,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,3232.32,aHvWqRfU0R4xfuPUR8C4l9MWnwbKpZ0TZYyY/aW9llc=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20210607,2021-06-07 23:08:21.469000 UTC
KlzY+bEtbyNZPLBil9QG07e1kS+Asgff8B+d0iZD/VY=,bitso,21318,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,1000,1g+9hxjs6393UcaLaV4z75dNDsyisb8gySjm0bmV8A4=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20210113,2021-01-13 00:23:38.467000 UTC
vR/PRYrDkJtjZIZZr62PBbBahoJhulntQCFvFHisxww=,bitso,27893,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,100,drEMKFCu3eRp/p32ayww7vNRcUgHBFuti26dI2jD164=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,failed,20210405,2021-04-05 18:57:05.752000 UTC
k6gTcoOdYJNsnt2wo4JxWJkpfEP5/Ue5tRMOdrvKkR4=,bitso,19704,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,233.3,1g+9hxjs6393UcaLaV4z75dNDsyisb8gySjm0bmV8A4=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20201214,2020-12-14 17:04:14.451000 UTC
tLmMU41B+VBhxHu3yxsGkSW2GU/1z+nNMVccYRY31M4=,bitso,19705,Z0Z7QB0JqquIzyL2it9nd9nR5ZAet6xiHgDqTwGdVPc=,51.3,1g+9hxjs6393UcaLaV4z75dNDsyisb8gySjm0bmV8A4=,S15X9usvQrkDmz0eE5KSlfIxdJxRDL40HNaANtmvl+I=,complete,20201214,2020-12-14 17:05:26.554000 UTC
