calendar_id,calendar_date,day_of_week,is_first_date_of_month,is_last_date_of_month,is_first_date_of_quarter,is_last_date_of_quarter,is_first_date_of_year,is_last_date_of_year,is_weekday,fiscal_period_id,fiscal_week_id,is_historical_date,is_future_date,number_of_days_in_month
20240523,2024-05-23,4,false,false,false,false,false,false,true,202405,202421,true,false,31
20240717,2024-07-17,3,false,false,false,false,false,false,true,202407,202429,true,false,31
20241110,2024-11-10,7,false,false,false,false,false,false,false,202411,202445,false,true,30
20241215,2024-12-15,7,false,false,false,false,false,false,false,202412,202450,false,true,31
20250116,2025-01-16,4,false,false,false,false,false,false,true,202501,202503,false,true,31
20250125,2025-01-25,6,false,false,false,false,false,false,false,202501,202504,false,true,31
20250302,2025-03-02,7,false,false,false,false,false,false,false,202503,202509,false,true,31
20250322,2025-03-22,6,false,false,false,false,false,false,false,202503,202512,false,true,31
20250730,2025-07-30,3,false,false,false,false,false,false,true,202507,202531,false,true,31
20250811,2025-08-11,1,false,false,false,false,false,false,true,202508,202533,false,true,31
20250829,2025-08-29,5,false,false,false,false,false,false,true,202508,202535,false,true,31
20250908,2025-09-08,1,false,false,false,false,false,false,true,202509,202537,false,true,30
20251005,2025-10-05,7,false,false,false,false,false,false,false,202510,202540,false,true,31
20251025,2025-10-25,6,false,false,false,false,false,false,false,202510,202543,false,true,31
20251228,2025-12-28,7,false,false,false,false,false,false,false,202512,202552,false,true,31
20260129,2026-01-29,4,false,false,false,false,false,false,true,202601,202605,false,true,31
20260228,2026-02-28,6,false,true,false,false,false,false,false,202602,202609,false,true,28
20260320,2026-03-20,5,false,false,false,false,false,false,true,202603,202612,false,true,31
20260517,2026-05-17,7,false,false,false,false,false,false,false,202605,202620,false,true,31
20260523,2026-05-23,6,false,false,false,false,false,false,false,202605,202621,false,true,31
20260819,2026-08-19,3,false,false,false,false,false,false,true,202608,202634,false,true,31
20261229,2026-12-29,2,false,false,false,false,false,false,true,202612,202653,false,true,31
20270127,2027-01-27,3,false,false,false,false,false,false,true,202701,202704,false,true,31
20270307,2027-03-07,7,false,false,false,false,false,false,false,202703,202709,false,true,31
20270323,2027-03-23,2,false,false,false,false,false,false,true,202703,202712,false,true,31
20270903,2027-09-03,5,false,false,false,false,false,false,true,202709,202735,false,true,30
20271123,2027-11-23,2,false,false,false,false,false,false,true,202711,202747,false,true,30
20271223,2027-12-23,4,false,false,false,false,false,false,true,202712,202751,false,true,31
20280104,2028-01-04,2,false,false,false,false,false,false,true,202801,202801,false,true,31
20280327,2028-03-27,1,false,false,false,false,false,false,true,202803,202813,false,true,31
20280422,2028-04-22,6,false,false,false,false,false,false,false,202804,202816,false,true,30
20280425,2028-04-25,2,false,false,false,false,false,false,true,202804,202817,false,true,30
20280715,2028-07-15,6,false,false,false,false,false,false,false,202807,202828,false,true,31
20280716,2028-07-16,7,false,false,false,false,false,false,false,202807,202828,false,true,31
20280801,2028-08-01,2,true,false,false,false,false,false,true,202808,202831,false,true,31
20280804,2028-08-04,5,false,false,false,false,false,false,true,202808,202831,false,true,31
20280807,2028-08-07,1,false,false,false,false,false,false,true,202808,202832,false,true,31
20280827,2028-08-27,7,false,false,false,false,false,false,false,202808,202834,false,true,31
20281011,2028-10-11,3,false,false,false,false,false,false,true,202810,202841,false,true,31
20281217,2028-12-17,7,false,false,false,false,false,false,false,202812,202850,false,true,31
20291021,2029-10-21,7,false,false,false,false,false,false,false,202910,202942,false,true,31
20300116,2030-01-16,3,false,false,false,false,false,false,true,203001,203003,false,true,31
20300202,2030-02-02,6,false,false,false,false,false,false,false,203002,203005,false,true,28
20300415,2030-04-15,1,false,false,false,false,false,false,true,203004,203016,false,true,30
20300419,2030-04-19,5,false,false,false,false,false,false,true,203004,203016,false,true,30
20300624,2030-06-24,1,false,false,false,false,false,false,true,203006,203026,false,true,30
20200306,2020-03-06,5,false,false,false,false,false,false,true,202003,202010,true,false,31
20200309,2020-03-09,1,false,false,false,false,false,false,true,202003,202011,true,false,31
20200521,2020-05-21,4,false,false,false,false,false,false,true,202005,202021,true,false,31
20200909,2020-09-09,3,false,false,false,false,false,false,true,202009,202037,true,false,30
20200912,2020-09-12,6,false,false,false,false,false,false,false,202009,202037,true,false,30
20200916,2020-09-16,3,false,false,false,false,false,false,true,202009,202038,true,false,30
20200924,2020-09-24,4,false,false,false,false,false,false,true,202009,202039,true,false,30
20201120,2020-11-20,5,false,false,false,false,false,false,true,202011,202047,true,false,30
20201206,2020-12-06,7,false,false,false,false,false,false,false,202012,202049,true,false,31
20210122,2021-01-22,5,false,false,false,false,false,false,true,202101,202103,true,false,31
20210329,2021-03-29,1,false,false,false,false,false,false,true,202103,202113,true,false,31
20211117,2021-11-17,3,false,false,false,false,false,false,true,202111,202146,true,false,30
20220109,2022-01-09,7,false,false,false,false,false,false,false,202201,202201,true,false,31
20220211,2022-02-11,5,false,false,false,false,false,false,true,202202,202206,true,false,28
20220611,2022-06-11,6,false,false,false,false,false,false,false,202206,202223,true,false,30
20220702,2022-07-02,6,false,false,false,false,false,false,false,202207,202226,true,false,31
20220823,2022-08-23,2,false,false,false,false,false,false,true,202208,202234,true,false,31
20221027,2022-10-27,4,false,false,false,false,false,false,true,202210,202243,true,false,31
20221210,2022-12-10,6,false,false,false,false,false,false,false,202212,202249,true,false,31
20221223,2022-12-23,5,false,false,false,false,false,false,true,202212,202251,true,false,31
20230502,2023-05-02,2,false,false,false,false,false,false,true,202305,202318,true,false,31
20230508,2023-05-08,1,false,false,false,false,false,false,true,202305,202319,true,false,31
20230712,2023-07-12,3,false,false,false,false,false,false,true,202307,202328,true,false,31
20230908,2023-09-08,5,false,false,false,false,false,false,true,202309,202336,true,false,30
20231009,2023-10-09,1,false,false,false,false,false,false,true,202310,202341,true,false,31
20231204,2023-12-04,1,false,false,false,false,false,false,true,202312,202349,true,false,31
20231208,2023-12-08,5,false,false,false,false,false,false,true,202312,202349,true,false,31
20231219,2023-12-19,2,false,false,false,false,false,false,true,202312,202351,true,false,31
20240123,2024-01-23,2,false,false,false,false,false,false,true,202401,202404,true,false,31
20240301,2024-03-01,5,true,false,false,false,false,false,true,202403,202409,true,false,31
20240514,2024-05-14,2,false,false,false,false,false,false,true,202405,202420,true,false,31
20240517,2024-05-17,5,false,false,false,false,false,false,true,202405,202420,true,false,31
20240728,2024-07-28,7,false,false,false,false,false,false,false,202407,202430,true,false,31
20240830,2024-08-30,5,false,false,false,false,false,false,true,202408,202435,true,false,31
20240903,2024-09-03,2,false,false,false,false,false,false,true,202409,202436,true,false,30
20240907,2024-09-07,6,false,false,false,false,false,false,false,202409,202436,true,false,30
20241224,2024-12-24,2,false,false,false,false,false,false,true,202412,202452,false,true,31
20250203,2025-02-03,1,false,false,false,false,false,false,true,202502,202506,false,true,28
20250306,2025-03-06,4,false,false,false,false,false,false,true,202503,202510,false,true,31
20250403,2025-04-03,4,false,false,false,false,false,false,true,202504,202514,false,true,30
20250430,2025-04-30,3,false,true,false,false,false,false,true,202504,202518,false,true,30
20250504,2025-05-04,7,false,false,false,false,false,false,false,202505,202518,false,true,31
20250610,2025-06-10,2,false,false,false,false,false,false,true,202506,202524,false,true,30
20250625,2025-06-25,3,false,false,false,false,false,false,true,202506,202526,false,true,30
20250821,2025-08-21,4,false,false,false,false,false,false,true,202508,202534,false,true,31
20251206,2025-12-06,6,false,false,false,false,false,false,false,202512,202549,false,true,31
20251214,2025-12-14,7,false,false,false,false,false,false,false,202512,202550,false,true,31
20260121,2026-01-21,3,false,false,false,false,false,false,true,202601,202604,false,true,31
20260214,2026-02-14,6,false,false,false,false,false,false,false,202602,202607,false,true,28
20260217,2026-02-17,2,false,false,false,false,false,false,true,202602,202608,false,true,28
20260224,2026-02-24,2,false,false,false,false,false,false,true,202602,202609,false,true,28
20260417,2026-04-17,5,false,false,false,false,false,false,true,202604,202616,false,true,30
20260509,2026-05-09,6,false,false,false,false,false,false,false,202605,202619,false,true,31
20260524,2026-05-24,7,false,false,false,false,false,false,false,202605,202621,false,true,31
20261025,2026-10-25,7,false,false,false,false,false,false,false,202610,202643,false,true,31
20261107,2026-11-07,6,false,false,false,false,false,false,false,202611,202645,false,true,30
20270328,2027-03-28,7,false,false,false,false,false,false,false,202703,202712,false,true,31
20270626,2027-06-26,6,false,false,false,false,false,false,false,202706,202725,false,true,30
20280101,2028-01-01,6,true,false,true,false,true,false,false,202801,202752,false,true,31
20280207,2028-02-07,1,false,false,false,false,false,false,true,202802,202806,false,true,29
20280210,2028-02-10,4,false,false,false,false,false,false,true,202802,202806,false,true,29
20280325,2028-03-25,6,false,false,false,false,false,false,false,202803,202812,false,true,31
20280417,2028-04-17,1,false,false,false,false,false,false,true,202804,202816,false,true,30
20280503,2028-05-03,3,false,false,false,false,false,false,true,202805,202818,false,true,31
20280522,2028-05-22,1,false,false,false,false,false,false,true,202805,202821,false,true,31
20281024,2028-10-24,2,false,false,false,false,false,false,true,202810,202843,false,true,31
20290213,2029-02-13,2,false,false,false,false,false,false,true,202902,202907,false,true,28
20300131,2030-01-31,4,false,true,false,false,false,false,true,203001,203005,false,true,31
20300721,2030-07-21,7,false,false,false,false,false,false,false,203007,203029,false,true,31
20300922,2030-09-22,7,false,false,false,false,false,false,false,203009,203038,false,true,30
20301017,2030-10-17,4,false,false,false,false,false,false,true,203010,203042,false,true,31
20301019,2030-10-19,6,false,false,false,false,false,false,false,203010,203042,false,true,31
20301203,2030-12-03,2,false,false,false,false,false,false,true,203012,203049,false,true,31
20200323,2020-03-23,1,false,false,false,false,false,false,true,202003,202013,true,false,31
20200709,2020-07-09,4,false,false,false,false,false,false,true,202007,202028,true,false,31
20200808,2020-08-08,6,false,false,false,false,false,false,false,202008,202032,true,false,31
20210522,2021-05-22,6,false,false,false,false,false,false,false,202105,202120,true,false,31
20210704,2021-07-04,7,false,false,false,false,false,false,false,202107,202126,true,false,31
20210727,2021-07-27,2,false,false,false,false,false,false,true,202107,202130,true,false,31
20210805,2021-08-05,4,false,false,false,false,false,false,true,202108,202131,true,false,31
20211027,2021-10-27,3,false,false,false,false,false,false,true,202110,202143,true,false,31
20211206,2021-12-06,1,false,false,false,false,false,false,true,202112,202149,true,false,31
20211218,2021-12-18,6,false,false,false,false,false,false,false,202112,202150,true,false,31
20220129,2022-01-29,6,false,false,false,false,false,false,false,202201,202204,true,false,31
20220605,2022-06-05,7,false,false,false,false,false,false,false,202206,202222,true,false,30
20221118,2022-11-18,5,false,false,false,false,false,false,true,202211,202246,true,false,30
20221203,2022-12-03,6,false,false,false,false,false,false,false,202212,202248,true,false,31
20230216,2023-02-16,4,false,false,false,false,false,false,true,202302,202307,true,false,28
20230303,2023-03-03,5,false,false,false,false,false,false,true,202303,202309,true,false,31
20230619,2023-06-19,1,false,false,false,false,false,false,true,202306,202325,true,false,30
20230726,2023-07-26,3,false,false,false,false,false,false,true,202307,202330,true,false,31
20230804,2023-08-04,5,false,false,false,false,false,false,true,202308,202331,true,false,31
20230817,2023-08-17,4,false,false,false,false,false,false,true,202308,202333,true,false,31
20230828,2023-08-28,1,false,false,false,false,false,false,true,202308,202335,true,false,31
20230910,2023-09-10,7,false,false,false,false,false,false,false,202309,202336,true,false,30
20231004,2023-10-04,3,false,false,false,false,false,false,true,202310,202340,true,false,31
20231103,2023-11-03,5,false,false,false,false,false,false,true,202311,202344,true,false,30
20231111,2023-11-11,6,false,false,false,false,false,false,false,202311,202345,true,false,30
20240108,2024-01-08,1,false,false,false,false,false,false,true,202401,202402,true,false,31
20240424,2024-04-24,3,false,false,false,false,false,false,true,202404,202417,true,false,30
20240603,2024-06-03,1,false,false,false,false,false,false,true,202406,202423,true,false,30
20240609,2024-06-09,7,false,false,false,false,false,false,false,202406,202423,true,false,30
20240905,2024-09-05,4,false,false,false,false,false,false,true,202409,202436,true,false,30
20240925,2024-09-25,3,false,false,false,false,false,false,true,202409,202439,true,false,30
20241004,2024-10-04,5,false,false,false,false,false,false,true,202410,202440,true,false,31
20241120,2024-11-20,3,false,false,false,false,false,false,true,202411,202447,false,true,30
20250118,2025-01-18,6,false,false,false,false,false,false,false,202501,202503,false,true,31
20250501,2025-05-01,4,true,false,false,false,false,false,true,202505,202518,false,true,31
20250909,2025-09-09,2,false,false,false,false,false,false,true,202509,202537,false,true,30
20250923,2025-09-23,2,false,false,false,false,false,false,true,202509,202539,false,true,30
20251003,2025-10-03,5,false,false,false,false,false,false,true,202510,202540,false,true,31
20251229,2025-12-29,1,false,false,false,false,false,false,true,202512,202601,false,true,31
20260108,2026-01-08,4,false,false,false,false,false,false,true,202601,202602,false,true,31
20260401,2026-04-01,3,true,false,true,false,false,false,true,202604,202614,false,true,30
20260410,2026-04-10,5,false,false,false,false,false,false,true,202604,202615,false,true,30
20260416,2026-04-16,4,false,false,false,false,false,false,true,202604,202616,false,true,30
20260623,2026-06-23,2,false,false,false,false,false,false,true,202606,202626,false,true,30
20260703,2026-07-03,5,false,false,false,false,false,false,true,202607,202627,false,true,31
20260813,2026-08-13,4,false,false,false,false,false,false,true,202608,202633,false,true,31
20261218,2026-12-18,5,false,false,false,false,false,false,true,202612,202651,false,true,31
20270130,2027-01-30,6,false,false,false,false,false,false,false,202701,202704,false,true,31
20270226,2027-02-26,5,false,false,false,false,false,false,true,202702,202708,false,true,28
20270507,2027-05-07,5,false,false,false,false,false,false,true,202705,202718,false,true,31
20270515,2027-05-15,6,false,false,false,false,false,false,false,202705,202719,false,true,31
20270703,2027-07-03,6,false,false,false,false,false,false,false,202707,202726,false,true,31
20270814,2027-08-14,6,false,false,false,false,false,false,false,202708,202732,false,true,31
20270817,2027-08-17,2,false,false,false,false,false,false,true,202708,202733,false,true,31
20271002,2027-10-02,6,false,false,false,false,false,false,false,202710,202739,false,true,31
20271121,2027-11-21,7,false,false,false,false,false,false,false,202711,202746,false,true,30
20280202,2028-02-02,3,false,false,false,false,false,false,true,202802,202805,false,true,29
20280310,2028-03-10,5,false,false,false,false,false,false,true,202803,202810,false,true,31
20280316,2028-03-16,4,false,false,false,false,false,false,true,202803,202811,false,true,31
20280621,2028-06-21,3,false,false,false,false,false,false,true,202806,202825,false,true,30
20280624,2028-06-24,6,false,false,false,false,false,false,false,202806,202825,false,true,30
20280629,2028-06-29,4,false,false,false,false,false,false,true,202806,202826,false,true,30
20280920,2028-09-20,3,false,false,false,false,false,false,true,202809,202838,false,true,30
20281128,2028-11-28,2,false,false,false,false,false,false,true,202811,202848,false,true,30
20290125,2029-01-25,4,false,false,false,false,false,false,true,202901,202904,false,true,31
20290203,2029-02-03,6,false,false,false,false,false,false,false,202902,202905,false,true,28
20290308,2029-03-08,4,false,false,false,false,false,false,true,202903,202910,false,true,31
20290621,2029-06-21,4,false,false,false,false,false,false,true,202906,202925,false,true,30
20291010,2029-10-10,3,false,false,false,false,false,false,true,202910,202941,false,true,31
20291221,2029-12-21,5,false,false,false,false,false,false,true,202912,202951,false,true,31
20300203,2030-02-03,7,false,false,false,false,false,false,false,203002,203005,false,true,28
20300628,2030-06-28,5,false,false,false,false,false,false,true,203006,203026,false,true,30
20300707,2030-07-07,7,false,false,false,false,false,false,false,203007,203027,false,true,31
20301014,2030-10-14,1,false,false,false,false,false,false,true,203010,203042,false,true,31
20301119,2030-11-19,2,false,false,false,false,false,false,true,203011,203047,false,true,30
20301210,2030-12-10,2,false,false,false,false,false,false,true,203012,203050,false,true,31
20301224,2030-12-24,2,false,false,false,false,false,false,true,203012,203052,false,true,31
20200413,2020-04-13,1,false,false,false,false,false,false,true,202004,202016,true,false,30
20200604,2020-06-04,4,false,false,false,false,false,false,true,202006,202023,true,false,30
20200607,2020-06-07,7,false,false,false,false,false,false,false,202006,202023,true,false,30
20201101,2020-11-01,7,true,false,false,false,false,false,false,202011,202044,true,false,30
20210123,2021-01-23,6,false,false,false,false,false,false,false,202101,202103,true,false,31
20210311,2021-03-11,4,false,false,false,false,false,false,true,202103,202110,true,false,31
20210407,2021-04-07,3,false,false,false,false,false,false,true,202104,202114,true,false,30
20210423,2021-04-23,5,false,false,false,false,false,false,true,202104,202116,true,false,30
20210519,2021-05-19,3,false,false,false,false,false,false,true,202105,202120,true,false,31
20210520,2021-05-20,4,false,false,false,false,false,false,true,202105,202120,true,false,31
20210706,2021-07-06,2,false,false,false,false,false,false,true,202107,202127,true,false,31
20210716,2021-07-16,5,false,false,false,false,false,false,true,202107,202128,true,false,31
20210729,2021-07-29,4,false,false,false,false,false,false,true,202107,202130,true,false,31
20210806,2021-08-06,5,false,false,false,false,false,false,true,202108,202131,true,false,31
20210826,2021-08-26,4,false,false,false,false,false,false,true,202108,202134,true,false,31
20211024,2021-10-24,7,false,false,false,false,false,false,false,202110,202142,true,false,31
20211207,2021-12-07,2,false,false,false,false,false,false,true,202112,202149,true,false,31
20220103,2022-01-03,1,false,false,false,false,false,false,true,202201,202201,true,false,31
20220301,2022-03-01,2,true,false,false,false,false,false,true,202203,202209,true,false,31
20220520,2022-05-20,5,false,false,false,false,false,false,true,202205,202220,true,false,31
20220813,2022-08-13,6,false,false,false,false,false,false,false,202208,202232,true,false,31
20221010,2022-10-10,1,false,false,false,false,false,false,true,202210,202241,true,false,31
20221012,2022-10-12,3,false,false,false,false,false,false,true,202210,202241,true,false,31
20230202,2023-02-02,4,false,false,false,false,false,false,true,202302,202305,true,false,28
20230224,2023-02-24,5,false,false,false,false,false,false,true,202302,202308,true,false,28
20230225,2023-02-25,6,false,false,false,false,false,false,false,202302,202308,true,false,28
20230610,2023-06-10,6,false,false,false,false,false,false,false,202306,202323,true,false,30
20230730,2023-07-30,7,false,false,false,false,false,false,false,202307,202330,true,false,31
20230815,2023-08-15,2,false,false,false,false,false,false,true,202308,202333,true,false,31
20231022,2023-10-22,7,false,false,false,false,false,false,false,202310,202342,true,false,31
20240227,2024-02-27,2,false,false,false,false,false,false,true,202402,202409,true,false,29
20240304,2024-03-04,1,false,false,false,false,false,false,true,202403,202410,true,false,31
20240307,2024-03-07,4,false,false,false,false,false,false,true,202403,202410,true,false,31
20240524,2024-05-24,5,false,false,false,false,false,false,true,202405,202421,true,false,31
20240703,2024-07-03,3,false,false,false,false,false,false,true,202407,202427,true,false,31
20240710,2024-07-10,3,false,false,false,false,false,false,true,202407,202428,true,false,31
20241112,2024-11-12,2,false,false,false,false,false,false,true,202411,202446,false,true,30
20241230,2024-12-30,1,false,false,false,false,false,false,true,202412,202501,false,true,31
20250704,2025-07-04,5,false,false,false,false,false,false,true,202507,202527,false,true,31
20251022,2025-10-22,3,false,false,false,false,false,false,true,202510,202543,false,true,31
20260202,2026-02-02,1,false,false,false,false,false,false,true,202602,202606,false,true,28
20260316,2026-03-16,1,false,false,false,false,false,false,true,202603,202612,false,true,31
20260331,2026-03-31,2,false,true,false,true,false,false,true,202603,202614,false,true,31
20260824,2026-08-24,1,false,false,false,false,false,false,true,202608,202635,false,true,31
20261103,2026-11-03,2,false,false,false,false,false,false,true,202611,202645,false,true,30
20270522,2027-05-22,6,false,false,false,false,false,false,false,202705,202720,false,true,31
20270610,2027-06-10,4,false,false,false,false,false,false,true,202706,202723,false,true,30
20270713,2027-07-13,2,false,false,false,false,false,false,true,202707,202728,false,true,31
20270924,2027-09-24,5,false,false,false,false,false,false,true,202709,202738,false,true,30
20270928,2027-09-28,2,false,false,false,false,false,false,true,202709,202739,false,true,30
20271105,2027-11-05,5,false,false,false,false,false,false,true,202711,202744,false,true,30
20271203,2027-12-03,5,false,false,false,false,false,false,true,202712,202748,false,true,31
20271211,2027-12-11,6,false,false,false,false,false,false,false,202712,202749,false,true,31
20280206,2028-02-06,7,false,false,false,false,false,false,false,202802,202805,false,true,29
20280222,2028-02-22,2,false,false,false,false,false,false,true,202802,202808,false,true,29
20280308,2028-03-08,3,false,false,false,false,false,false,true,202803,202810,false,true,31
20280410,2028-04-10,1,false,false,false,false,false,false,true,202804,202815,false,true,30
20280601,2028-06-01,4,true,false,false,false,false,false,true,202806,202822,false,true,30
20280711,2028-07-11,2,false,false,false,false,false,false,true,202807,202828,false,true,31
20280927,2028-09-27,3,false,false,false,false,false,false,true,202809,202839,false,true,30
20281130,2028-11-30,4,false,true,false,false,false,false,true,202811,202848,false,true,30
20290626,2029-06-26,2,false,false,false,false,false,false,true,202906,202926,false,true,30
20291110,2029-11-10,6,false,false,false,false,false,false,false,202911,202945,false,true,30
20300119,2030-01-19,6,false,false,false,false,false,false,false,203001,203003,false,true,31
20300205,2030-02-05,2,false,false,false,false,false,false,true,203002,203006,false,true,28
20300528,2030-05-28,2,false,false,false,false,false,false,true,203005,203022,false,true,31
20300609,2030-06-09,7,false,false,false,false,false,false,false,203006,203023,false,true,30
20300919,2030-09-19,4,false,false,false,false,false,false,true,203009,203038,false,true,30
20300930,2030-09-30,1,false,true,false,true,false,false,true,203009,203040,false,true,30
20200310,2020-03-10,2,false,false,false,false,false,false,true,202003,202011,true,false,31
20200429,2020-04-29,3,false,false,false,false,false,false,true,202004,202018,true,false,30
20200723,2020-07-23,4,false,false,false,false,false,false,true,202007,202030,true,false,31
20200803,2020-08-03,1,false,false,false,false,false,false,true,202008,202032,true,false,31
20200827,2020-08-27,4,false,false,false,false,false,false,true,202008,202035,true,false,31
20201207,2020-12-07,1,false,false,false,false,false,false,true,202012,202050,true,false,31
20210120,2021-01-20,3,false,false,false,false,false,false,true,202101,202103,true,false,31
20210121,2021-01-21,4,false,false,false,false,false,false,true,202101,202103,true,false,31
20210226,2021-02-26,5,false,false,false,false,false,false,true,202102,202108,true,false,28
20210414,2021-04-14,3,false,false,false,false,false,false,true,202104,202115,true,false,30
20210428,2021-04-28,3,false,false,false,false,false,false,true,202104,202117,true,false,30
20211212,2021-12-12,7,false,false,false,false,false,false,false,202112,202149,true,false,31
20220215,2022-02-15,2,false,false,false,false,false,false,true,202202,202207,true,false,28
20220309,2022-03-09,3,false,false,false,false,false,false,true,202203,202210,true,false,31
20220323,2022-03-23,3,false,false,false,false,false,false,true,202203,202212,true,false,31
20220324,2022-03-24,4,false,false,false,false,false,false,true,202203,202212,true,false,31
20220528,2022-05-28,6,false,false,false,false,false,false,false,202205,202221,true,false,31
20220606,2022-06-06,1,false,false,false,false,false,false,true,202206,202223,true,false,30
20220814,2022-08-14,7,false,false,false,false,false,false,false,202208,202232,true,false,31
20221011,2022-10-11,2,false,false,false,false,false,false,true,202210,202241,true,false,31
20221101,2022-11-01,2,true,false,false,false,false,false,true,202211,202244,true,false,30
20221128,2022-11-28,1,false,false,false,false,false,false,true,202211,202248,true,false,30
20230108,2023-01-08,7,false,false,false,false,false,false,false,202301,202301,true,false,31
20230129,2023-01-29,7,false,false,false,false,false,false,false,202301,202304,true,false,31
20230530,2023-05-30,2,false,false,false,false,false,false,true,202305,202322,true,false,31
20230717,2023-07-17,1,false,false,false,false,false,false,true,202307,202329,true,false,31
20230814,2023-08-14,1,false,false,false,false,false,false,true,202308,202333,true,false,31
20230923,2023-09-23,6,false,false,false,false,false,false,false,202309,202338,true,false,30
20230926,2023-09-26,2,false,false,false,false,false,false,true,202309,202339,true,false,30
20231030,2023-10-30,1,false,false,false,false,false,false,true,202310,202344,true,false,31
20231202,2023-12-02,6,false,false,false,false,false,false,false,202312,202348,true,false,31
20240121,2024-01-21,7,false,false,false,false,false,false,false,202401,202403,true,false,31
20240430,2024-04-30,2,false,true,false,false,false,false,true,202404,202418,true,false,30
20240529,2024-05-29,3,false,false,false,false,false,false,true,202405,202422,true,false,31
20240923,2024-09-23,1,false,false,false,false,false,false,true,202409,202439,true,false,30
20241008,2024-10-08,2,false,false,false,false,false,false,true,202410,202441,true,false,31
20241021,2024-10-21,1,false,false,false,false,false,false,true,202410,202443,false,true,31
20241026,2024-10-26,6,false,false,false,false,false,false,false,202410,202443,false,true,31
20241027,2024-10-27,7,false,false,false,false,false,false,false,202410,202443,false,true,31
20250210,2025-02-10,1,false,false,false,false,false,false,true,202502,202507,false,true,28
20250428,2025-04-28,1,false,false,false,false,false,false,true,202504,202518,false,true,30
20250524,2025-05-24,6,false,false,false,false,false,false,false,202505,202521,false,true,31
20250608,2025-06-08,7,false,false,false,false,false,false,false,202506,202523,false,true,30
20250611,2025-06-11,3,false,false,false,false,false,false,true,202506,202524,false,true,30
20250619,2025-06-19,4,false,false,false,false,false,false,true,202506,202525,false,true,30
20250826,2025-08-26,2,false,false,false,false,false,false,true,202508,202535,false,true,31
20250903,2025-09-03,3,false,false,false,false,false,false,true,202509,202536,false,true,30
20251030,2025-10-30,4,false,false,false,false,false,false,true,202510,202544,false,true,31
20251107,2025-11-07,5,false,false,false,false,false,false,true,202511,202545,false,true,30
20251120,2025-11-20,4,false,false,false,false,false,false,true,202511,202547,false,true,30
20251215,2025-12-15,1,false,false,false,false,false,false,true,202512,202551,false,true,31
20251230,2025-12-30,2,false,false,false,false,false,false,true,202512,202601,false,true,31
20260206,2026-02-06,5,false,false,false,false,false,false,true,202602,202606,false,true,28
20260210,2026-02-10,2,false,false,false,false,false,false,true,202602,202607,false,true,28
20260422,2026-04-22,3,false,false,false,false,false,false,true,202604,202617,false,true,30
20260604,2026-06-04,4,false,false,false,false,false,false,true,202606,202623,false,true,30
20260715,2026-07-15,3,false,false,false,false,false,false,true,202607,202629,false,true,31
20261116,2026-11-16,1,false,false,false,false,false,false,true,202611,202647,false,true,30
20261119,2026-11-19,4,false,false,false,false,false,false,true,202611,202647,false,true,30
20261128,2026-11-28,6,false,false,false,false,false,false,false,202611,202648,false,true,30
20261230,2026-12-30,3,false,false,false,false,false,false,true,202612,202653,false,true,31
20270404,2027-04-04,7,false,false,false,false,false,false,false,202704,202713,false,true,30
20270611,2027-06-11,5,false,false,false,false,false,false,true,202706,202723,false,true,30
20270620,2027-06-20,7,false,false,false,false,false,false,false,202706,202724,false,true,30
20270622,2027-06-22,2,false,false,false,false,false,false,true,202706,202725,false,true,30
20270805,2027-08-05,4,false,false,false,false,false,false,true,202708,202731,false,true,31
20270905,2027-09-05,7,false,false,false,false,false,false,false,202709,202735,false,true,30
20271006,2027-10-06,3,false,false,false,false,false,false,true,202710,202740,false,true,31
20271125,2027-11-25,4,false,false,false,false,false,false,true,202711,202747,false,true,30
20271214,2027-12-14,2,false,false,false,false,false,false,true,202712,202750,false,true,31
20280130,2028-01-30,7,false,false,false,false,false,false,false,202801,202804,false,true,31
20281027,2028-10-27,5,false,false,false,false,false,false,true,202810,202843,false,true,31
20281116,2028-11-16,4,false,false,false,false,false,false,true,202811,202846,false,true,30
20290118,2029-01-18,4,false,false,false,false,false,false,true,202901,202903,false,true,31
20290205,2029-02-05,1,false,false,false,false,false,false,true,202902,202906,false,true,28
20290211,2029-02-11,7,false,false,false,false,false,false,false,202902,202906,false,true,28
20290309,2029-03-09,5,false,false,false,false,false,false,true,202903,202910,false,true,31
20290316,2029-03-16,5,false,false,false,false,false,false,true,202903,202911,false,true,31
20290324,2029-03-24,6,false,false,false,false,false,false,false,202903,202912,false,true,31
20290331,2029-03-31,6,false,true,false,true,false,false,false,202903,202913,false,true,31
20290405,2029-04-05,4,false,false,false,false,false,false,true,202904,202914,false,true,30
20290723,2029-07-23,1,false,false,false,false,false,false,true,202907,202930,false,true,31
20290813,2029-08-13,1,false,false,false,false,false,false,true,202908,202933,false,true,31
20290918,2029-09-18,2,false,false,false,false,false,false,true,202909,202938,false,true,30
20300108,2030-01-08,2,false,false,false,false,false,false,true,203001,203002,false,true,31
20300129,2030-01-29,2,false,false,false,false,false,false,true,203001,203005,false,true,31
20300204,2030-02-04,1,false,false,false,false,false,false,true,203002,203006,false,true,28
20300206,2030-02-06,3,false,false,false,false,false,false,true,203002,203006,false,true,28
20300307,2030-03-07,4,false,false,false,false,false,false,true,203003,203010,false,true,31
20300311,2030-03-11,1,false,false,false,false,false,false,true,203003,203011,false,true,31
