id,event_timestamp,user_id,amount,interface,currency,tx_status
1653,2020-02-11 18:34:27.076000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1654,2020-02-11 18:37:46.394000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1655,2020-02-11 18:42:13.302000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1656,2020-02-11 18:44:41.253000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1657,2020-02-11 18:52:17.292000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1658,2020-02-11 18:57:12.844000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1659,2020-02-11 20:16:43.179000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1660,2020-02-11 20:46:32.376000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1661,2020-02-11 20:50:31.104000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1662,2020-02-11 20:56:07.744000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1663,2020-02-11 20:57:30.416000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1664,2020-02-11 20:59:09.278000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1665,2020-02-11 20:59:55.259000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1666,2020-02-11 21:01:05.036000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1667,2020-02-11 21:02:48.304000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1668,2020-02-11 21:09:47.122000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1669,2020-02-11 21:29:33.580000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1670,2020-02-11 21:30:53.820000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1671,2020-02-11 21:32:56.585000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1673,2020-02-11 22:31:13.820000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1674,2020-02-11 22:55:37.988000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1675,2020-02-11 22:57:15.028000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1676,2020-02-11 23:04:54.154000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1677,2020-02-11 23:10:22.024000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1678,2020-02-11 23:16:43.802000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1679,2020-02-11 23:37:46.066000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1680,2020-02-11 23:43:54.007000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1681,2020-02-12 00:54:01.858000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1682,2020-02-12 00:55:23.688000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1683,2020-02-12 10:45:18.780000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1684,2020-02-12 10:48:05.519000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1685,2020-02-12 10:53:40.997000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1686,2020-02-12 10:57:17.335000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1687,2020-02-12 10:58:07.793000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1688,2020-02-12 11:07:50.693000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1689,2020-02-12 12:31:37.258000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1690,2020-02-12 12:33:32.043000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1691,2020-02-12 12:37:50.570000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1692,2020-02-12 12:38:48.112000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1693,2020-02-12 12:43:45.288000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1694,2020-02-12 12:52:49.230000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1695,2020-02-12 12:58:44.856000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1696,2020-02-12 12:59:16.538000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1697,2020-02-12 12:59:48.621000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1703,2020-02-14 04:43:19.498000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1742,2020-02-25 02:33:29.913000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1743,2020-02-25 02:34:01.871000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1744,2020-02-25 02:37:44.064000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1745,2020-02-25 02:38:49.225000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1746,2020-02-25 02:40:32.822000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1747,2020-02-25 02:44:16.695000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1748,2020-02-25 02:46:01.507000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1749,2020-02-25 02:53:00.620000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1750,2020-02-25 02:57:39.301000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1751,2020-02-25 02:58:50.287000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1752,2020-02-25 03:08:29.771000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1753,2020-02-25 03:16:31.845000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1754,2020-02-25 03:33:18.425000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1755,2020-02-25 04:52:31.404000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1756,2020-02-25 17:30:01.127000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1757,2020-02-25 18:10:00.211000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1760,2020-02-26 04:52:37.032000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1781,2020-03-05 19:37:15.968000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1783,2020-03-05 19:38:10.329000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1785,2020-03-05 20:02:19.770000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1786,2020-03-05 20:03:18.452000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1788,2020-03-05 21:03:48.764000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1789,2020-03-05 21:56:52.292000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1790,2020-03-05 22:16:41.234000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
1791,2020-03-05 22:17:44.657000 UTC,2b45c629e577731c4df84fc34f936a89,5,web,mxn,complete
29343,2021-04-19 20:54:22.984000 UTC,2bfec16d7d15a063cda186788f08cdeb,15,app,mxn,complete
26480,2021-03-18 01:03:37.452000 UTC,2d86c49db27011beb778b65b84d15017,1,app,xrp,complete
116706,2023-04-19 01:05:04.342000 UTC,2d92499c5520dcade5254e16888eefb8,10,web,mxn,complete
2329,2020-04-08 19:59:29.630000 UTC,2e0bff759d057e28460eaa5b2cb118e5,0.001,app,btc,complete
2331,2020-04-08 20:00:55.006000 UTC,2e0bff759d057e28460eaa5b2cb118e5,0.0012,app,btc,complete
15709,2020-10-03 18:32:20.818000 UTC,2e4fb1ddb61e8e45740ed0415f2b28b0,5.9,web,mxn,complete
15711,2020-10-03 18:33:29.485000 UTC,2e4fb1ddb61e8e45740ed0415f2b28b0,1,web,mxn,complete
15710,2020-10-03 18:34:26.722000 UTC,2e4fb1ddb61e8e45740ed0415f2b28b0,3,web,mxn,complete
15713,2020-10-03 18:53:51.608000 UTC,2e4fb1ddb61e8e45740ed0415f2b28b0,45,web,mxn,complete
19229,2020-12-04 16:22:58.717000 UTC,2f2cd5c753d3cee48e47dbb5bbaed331,0.0002101,app,btc,complete
23217,2021-02-03 13:59:11.363000 UTC,2f2cd5c753d3cee48e47dbb5bbaed331,10,app,usd,complete
28478,2021-04-10 20:39:27.546000 UTC,307eb8ee16198da891c521eca21464c1,5,web,mxn,complete
28479,2021-04-10 20:42:01.821000 UTC,307eb8ee16198da891c521eca21464c1,5,web,mxn,complete
28480,2021-04-10 20:45:53.199000 UTC,307eb8ee16198da891c521eca21464c1,5,web,mxn,complete
28481,2021-04-10 20:48:51.149000 UTC,307eb8ee16198da891c521eca21464c1,5,web,mxn,complete
28482,2021-04-10 20:53:32.870000 UTC,307eb8ee16198da891c521eca21464c1,5,web,mxn,complete
28483,2021-04-10 20:55:13.860000 UTC,307eb8ee16198da891c521eca21464c1,1,web,mxn,complete
28484,2021-04-10 20:59:10.931000 UTC,307eb8ee16198da891c521eca21464c1,5,web,mxn,complete
28485,2021-04-11 01:01:28.033000 UTC,307eb8ee16198da891c521eca21464c1,5,web,mxn,complete
28486,2021-04-11 01:17:36.454000 UTC,307eb8ee16198da891c521eca21464c1,5,web,mxn,complete
28487,2021-04-11 01:20:01.951000 UTC,307eb8ee16198da891c521eca21464c1,5,web,mxn,complete
28488,2021-04-11 01:21:26.561000 UTC,307eb8ee16198da891c521eca21464c1,5,web,mxn,complete
28489,2021-04-11 02:15:05.764000 UTC,307eb8ee16198da891c521eca21464c1,5,web,mxn,complete
104205,2022-11-28 18:37:12.076000 UTC,3202362bd2f99062ba219d8e05d72c88,1000,web,mxn,complete
25121,2021-02-26 18:26:16.616000 UTC,329d1ea6acb272924f991d523b2d2b80,400,web,xrp,complete
44204,2021-07-09 13:28:50.479000 UTC,32c3215de8110a85d451202e083fe156,1000,web,mxn,complete
44205,2021-07-09 13:30:04.851000 UTC,32c3215de8110a85d451202e083fe156,1000,web,mxn,complete
44206,2021-07-09 13:43:13.896000 UTC,32c3215de8110a85d451202e083fe156,1000,web,mxn,complete
44207,2021-07-09 13:45:08.627000 UTC,32c3215de8110a85d451202e083fe156,1000,web,mxn,complete
44323,2021-07-12 17:40:26.785000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44332,2021-07-12 19:17:18.268000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44333,2021-07-12 19:21:11.168000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44334,2021-07-12 19:22:09.128000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44343,2021-07-12 19:41:01.399000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44344,2021-07-12 19:41:51.781000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44345,2021-07-12 19:42:16.342000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44346,2021-07-12 19:45:28.691000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44347,2021-07-12 19:47:08.762000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44348,2021-07-12 20:03:36.869000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44349,2021-07-12 20:05:33.990000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44358,2021-07-12 20:08:55.856000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44359,2021-07-12 20:10:14.636000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44360,2021-07-12 20:11:24.829000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44361,2021-07-12 20:13:40.657000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44370,2021-07-12 20:42:51.558000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44371,2021-07-12 20:44:24.753000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44372,2021-07-12 20:52:26.415000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44373,2021-07-12 20:57:23.066000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44374,2021-07-12 20:58:56.212000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44375,2021-07-12 21:07:03.979000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44376,2021-07-12 21:09:14.639000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44377,2021-07-12 21:12:35.712000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44378,2021-07-12 21:13:07.407000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44379,2021-07-12 21:13:53.326000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44382,2021-07-12 21:59:10.670000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44391,2021-07-13 05:48:15.816000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44395,2021-07-13 18:04:40.821000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44421,2021-07-14 10:32:09.525000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44422,2021-07-14 10:54:36.558000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44423,2021-07-14 11:00:03.455000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44424,2021-07-14 11:04:56.765000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44425,2021-07-14 11:27:55.477000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44427,2021-07-14 11:35:26.867000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44428,2021-07-14 11:38:31.046000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44429,2021-07-14 11:44:32.541000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44430,2021-07-14 11:45:32.495000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44431,2021-07-14 11:46:14.571000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44432,2021-07-14 11:47:29.153000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44433,2021-07-14 11:55:59.861000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44434,2021-07-14 12:01:23.295000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44435,2021-07-14 12:55:57.100000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44445,2021-07-14 15:06:34.407000 UTC,32c3215de8110a85d451202e083fe156,10,web,usd,complete
44446,2021-07-14 15:07:08.835000 UTC,32c3215de8110a85d451202e083fe156,10,web,usd,complete
44447,2021-07-14 15:08:46.243000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44448,2021-07-14 15:43:50.075000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44457,2021-07-14 16:14:47.388000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
44458,2021-07-14 16:15:17.715000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
44459,2021-07-14 18:19:08.678000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44460,2021-07-14 18:21:27.590000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44518,2021-07-15 06:47:51.364000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44519,2021-07-15 06:49:42.778000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44520,2021-07-15 07:30:41.427000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44521,2021-07-15 08:13:01.792000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44522,2021-07-15 08:44:11.914000 UTC,32c3215de8110a85d451202e083fe156,10,web,usd,complete
44523,2021-07-15 08:44:58.922000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44524,2021-07-15 10:02:47.777000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44525,2021-07-15 10:34:39.646000 UTC,32c3215de8110a85d451202e083fe156,10,web,mxn,complete
44526,2021-07-15 12:19:10.380000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44527,2021-07-15 15:55:28.481000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44690,2021-07-19 13:29:02.196000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44692,2021-07-19 13:30:36.271000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44693,2021-07-19 14:01:29.203000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44694,2021-07-19 14:07:46.432000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44697,2021-07-19 16:46:33.266000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44781,2021-07-20 08:38:36.694000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44782,2021-07-20 08:46:35.934000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44783,2021-07-20 08:46:58.853000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
44784,2021-07-20 08:47:18.545000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
44785,2021-07-20 09:16:24.487000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
44786,2021-07-20 09:16:45.500000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
44787,2021-07-20 09:21:31.781000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44788,2021-07-20 09:21:51.158000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
44789,2021-07-20 09:22:11.583000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
44790,2021-07-20 09:25:39.274000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44791,2021-07-20 09:52:26.771000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
44792,2021-07-20 10:29:02.681000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44793,2021-07-20 11:58:29.681000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44794,2021-07-20 11:58:49.798000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
44795,2021-07-20 12:15:49.457000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44796,2021-07-20 12:16:11.029000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
44797,2021-07-20 12:16:30.963000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
44815,2021-07-20 13:50:15.803000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
44816,2021-07-20 13:50:43.008000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
44878,2021-07-21 12:29:39.342000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44879,2021-07-21 12:31:33.688000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
44880,2021-07-21 12:32:02.534000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
44881,2021-07-21 12:32:32.601000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
45068,2021-07-27 10:59:08.615000 UTC,32c3215de8110a85d451202e083fe156,1,web,btc,complete
45069,2021-07-27 11:10:55.802000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
45071,2021-07-27 11:12:28.703000 UTC,32c3215de8110a85d451202e083fe156,0.01,web,btc,complete
45072,2021-07-27 11:13:16.303000 UTC,32c3215de8110a85d451202e083fe156,0.01,web,btc,complete
45073,2021-07-27 11:13:43.695000 UTC,32c3215de8110a85d451202e083fe156,1,web,eth,complete
45074,2021-07-27 11:14:13.210000 UTC,32c3215de8110a85d451202e083fe156,1,web,xrp,complete
45075,2021-07-27 11:14:40.779000 UTC,32c3215de8110a85d451202e083fe156,1,web,ltc,complete
45076,2021-07-27 11:15:09.354000 UTC,32c3215de8110a85d451202e083fe156,1,web,bch,complete
45077,2021-07-27 11:15:38.003000 UTC,32c3215de8110a85d451202e083fe156,1,web,bat,complete
45078,2021-07-27 11:16:06.748000 UTC,32c3215de8110a85d451202e083fe156,1,web,dai,complete
45079,2021-07-27 11:35:37.850000 UTC,32c3215de8110a85d451202e083fe156,1,web,mana,complete
45080,2021-07-27 11:36:46.038000 UTC,32c3215de8110a85d451202e083fe156,1,web,mana,complete
45081,2021-07-27 11:37:13.205000 UTC,32c3215de8110a85d451202e083fe156,1,web,tusd,complete
45082,2021-07-27 11:37:44.138000 UTC,32c3215de8110a85d451202e083fe156,1,web,bat,complete
45083,2021-07-27 12:33:53.224000 UTC,32c3215de8110a85d451202e083fe156,1,web,usdt,complete
45774,2021-08-11 11:45:37.170000 UTC,32c3215de8110a85d451202e083fe156,0.01002999,web,btc,complete
45775,2021-08-11 11:52:51.783000 UTC,32c3215de8110a85d451202e083fe156,0.00012999,web,btc,complete
45776,2021-08-11 12:24:29.985000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46010,2021-08-16 15:52:01.871000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46011,2021-08-16 15:52:50.967000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46012,2021-08-16 15:54:16.318000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46013,2021-08-16 15:55:28.895000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46014,2021-08-16 15:56:11.923000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46017,2021-08-16 16:02:19.507000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46018,2021-08-16 16:05:38.509000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46019,2021-08-16 16:08:00.305000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46020,2021-08-16 16:11:44.437000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46021,2021-08-16 16:12:22.481000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46022,2021-08-16 16:12:47.791000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46023,2021-08-16 16:13:14.147000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
46035,2021-08-17 12:31:29.093000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46036,2021-08-17 12:31:43.859000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
46037,2021-08-17 12:53:38.212000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46261,2021-08-19 11:40:48.160000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46262,2021-08-19 11:48:32.707000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46263,2021-08-19 11:48:52.844000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46264,2021-08-19 11:49:11.149000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
46265,2021-08-19 12:18:28.436000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46266,2021-08-19 12:18:49.133000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46267,2021-08-19 12:19:06.139000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
46268,2021-08-19 12:30:17.927000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46269,2021-08-19 14:06:25.675000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46270,2021-08-19 14:06:49.120000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46271,2021-08-19 14:07:12.962000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
46273,2021-08-19 14:31:33.440000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46274,2021-08-19 14:31:57.399000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46275,2021-08-19 14:32:19.681000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
46276,2021-08-19 14:42:45.792000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46277,2021-08-19 14:43:11.098000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46278,2021-08-19 14:43:34.437000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
46291,2021-08-19 15:19:56.193000 UTC,32c3215de8110a85d451202e083fe156,1,web,xrp,complete
46300,2021-08-19 16:28:57.976000 UTC,32c3215de8110a85d451202e083fe156,1,web,xrp,complete
46301,2021-08-19 16:30:07.589000 UTC,32c3215de8110a85d451202e083fe156,1,web,xrp,complete
46302,2021-08-19 17:15:37.584000 UTC,32c3215de8110a85d451202e083fe156,1,web,xrp,complete
46303,2021-08-19 17:16:52.950000 UTC,32c3215de8110a85d451202e083fe156,1,web,xrp,complete
46304,2021-08-19 17:22:01.176000 UTC,32c3215de8110a85d451202e083fe156,1,web,xrp,complete
46305,2021-08-19 17:22:21.431000 UTC,32c3215de8110a85d451202e083fe156,1,web,xrp,complete
46306,2021-08-19 17:30:15.946000 UTC,32c3215de8110a85d451202e083fe156,1,web,xrp,complete
46307,2021-08-19 17:31:10.110000 UTC,32c3215de8110a85d451202e083fe156,1,web,xrp,complete
46308,2021-08-19 18:20:19.395000 UTC,32c3215de8110a85d451202e083fe156,1,web,xrp,complete
46309,2021-08-19 18:21:20.945000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46310,2021-08-19 18:21:43.433000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46311,2021-08-19 18:22:04.715000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
46583,2021-08-24 06:23:22.450000 UTC,32c3215de8110a85d451202e083fe156,1,web,xrp,complete
46584,2021-08-24 06:25:12.415000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46585,2021-08-24 13:15:55.559000 UTC,32c3215de8110a85d451202e083fe156,1.25,web,usdt,complete
46586,2021-08-24 13:16:56.291000 UTC,32c3215de8110a85d451202e083fe156,1.25,web,usdt,complete
46587,2021-08-24 13:17:38.619000 UTC,32c3215de8110a85d451202e083fe156,1.25,web,usdt,complete
46588,2021-08-24 13:18:18.728000 UTC,32c3215de8110a85d451202e083fe156,1.25,web,usdt,complete
46589,2021-08-24 13:21:45.058000 UTC,32c3215de8110a85d451202e083fe156,1.25,web,usdt,complete
46590,2021-08-24 13:32:08.996000 UTC,32c3215de8110a85d451202e083fe156,1.25,web,usdt,complete
46591,2021-08-24 13:32:46.804000 UTC,32c3215de8110a85d451202e083fe156,1.25,web,usdt,complete
46709,2021-08-26 12:40:18.991000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46710,2021-08-26 12:40:44.077000 UTC,32c3215de8110a85d451202e083fe156,1,web,usd,complete
46711,2021-08-26 12:41:08.602000 UTC,32c3215de8110a85d451202e083fe156,1,web,ars,complete
46724,2021-08-26 15:27:38.466000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
46917,2021-08-30 12:33:24.403000 UTC,32c3215de8110a85d451202e083fe156,1,web,mxn,complete
