event_date_id,user_id,total_deposits
20220807,wK1L3qLHjpNh8eseZVWEtUQ1ol4ppFicAdoFyB3p8pg=,1314
20220807,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,1466
20220807,21o9pBfM/FcjbRlduH22w03i0cI7ddf0hzoGIgHWbsE=,1342
20220807,OBIa7cMVKTn0jKGRB4CfE9a3s/ZJ1PzwzIHO2MPKzjQ=,1356
20220807,rGluWzTBwH/es+W6wVRHkcnnaJL6zxOLr7VLrNp+0+Q=,1517
20220807,OV8kbBYs1Kqe+AmSMEPq01kacShRyCKJz5kWhSRKgE8=,1022
20220807,TrQ3b0ItqLhUAr6hzMF4rySO5GAJgcFrQOfMWOrOuog=,11
20210312,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,84
20210824,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20220808,OV8kbBYs1Kqe+AmSMEPq01kacShRyCKJz5kWhSRKgE8=,816
20220808,22dn1U/7UwWES/IU6jeqLEpqTRWB2UGAJRvee6nx0Pw=,711
20220808,OBIa7cMVKTn0jKGRB4CfE9a3s/ZJ1PzwzIHO2MPKzjQ=,798
20220808,pPYD2kpmWEBpHoOiDsPIgTGEwCTa/f+LQl5OL27EVfE=,684
20220808,rGluWzTBwH/es+W6wVRHkcnnaJL6zxOLr7VLrNp+0+Q=,920
20220808,u+JTOCeuG3nDX8ZYZTQknakHjejhHW2mk0d2oFJ52n8=,772
20220808,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,797
20220808,21o9pBfM/FcjbRlduH22w03i0cI7ddf0hzoGIgHWbsE=,840
20220808,HgAnce+PtuKacTFwZu5WfCr4wrngaeF5GCu2E8utauU=,784
20220808,wK1L3qLHjpNh8eseZVWEtUQ1ol4ppFicAdoFyB3p8pg=,627
20220808,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,39
20220808,TrQ3b0ItqLhUAr6hzMF4rySO5GAJgcFrQOfMWOrOuog=,9
20210825,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20220809,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,46
20220809,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,91
20210826,+4sgqn4x6nMfF6M/IK3HSWiycsLu4z1KDT8g8UQhQzQ=,6
20210826,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20210826,TrQ3b0ItqLhUAr6hzMF4rySO5GAJgcFrQOfMWOrOuog=,6
20220810,21o9pBfM/FcjbRlduH22w03i0cI7ddf0hzoGIgHWbsE=,10
20220810,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,6
20220810,OV8kbBYs1Kqe+AmSMEPq01kacShRyCKJz5kWhSRKgE8=,14
20220810,HgAnce+PtuKacTFwZu5WfCr4wrngaeF5GCu2E8utauU=,8
20220810,OBIa7cMVKTn0jKGRB4CfE9a3s/ZJ1PzwzIHO2MPKzjQ=,8
20220810,wK1L3qLHjpNh8eseZVWEtUQ1ol4ppFicAdoFyB3p8pg=,8
20220810,22dn1U/7UwWES/IU6jeqLEpqTRWB2UGAJRvee6nx0Pw=,8
20220810,Uge41HyQZsHEEzvsOyZ6Zecx97o+KfDNoqFSm3F0Btk=,7
20220810,rGluWzTBwH/es+W6wVRHkcnnaJL6zxOLr7VLrNp+0+Q=,6
20220810,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20200331,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,20
20210315,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,13
20210827,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,112
20210827,t/n1dXiiz8A2sgLcu1yjP9PIXNmT/H7ko+sdvLK7QGk=,12
20220811,LimlUyiM2q6h6Vq1tVX/cbOWQj9+3EuZ2o2yz8ow2E8=,52
20220811,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,160
20210316,vJFadRYyZQd8IFI5ztmiFzJMtrsNjEUy0AtQqQZ8sdM=,9
20210316,tKF91ttgmDcgmFNgNTdFHOSH68tFfwVStwTk81FdbOw=,6
20210828,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,10
20210828,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20220812,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,49
20201101,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20210317,rLbosyPA7iyzbW9i4jhwg1tASs4EEciue9IOWY5Xz50=,9
20210317,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,98
20220301,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,84
20201102,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,22
20201102,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20210318,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,115
20210830,G7ZLDccfMRejfvs5w4IGNleABPyaFkhsaKB6NfVeeYA=,16
20210830,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,15
20210830,h0h1f/cKtIIJO2SFJ/xjyvLqniQ2ESPksEvVCBZ6ViQ=,6
20210830,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20210830,YIINLI7mmOzjfegur0Zph0jM9Cqe3VPpv3xdX5k7ZqY=,8
20201103,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,21
20210319,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,98
20210831,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20220303,R8+XHncTJ4QpTRexPGl0z8oqOfCNDYXsf5o4ewSOhRU=,7
20220815,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,46
20220815,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,56
20201104,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,49
20210320,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20220816,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,112
20201105,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,70
20210321,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20220305,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20220817,+Om0/HSJEJIRbNmF2yVyyBd+taBQjdlaCRSrrFIYQr4=,6
20220817,21o9pBfM/FcjbRlduH22w03i0cI7ddf0hzoGIgHWbsE=,7
20220817,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,109
20201106,QdxfGQMIPMnSLIdo8YIWh6v9iXtY35JfGke8YJ1ckqs=,9
20201106,KitYaysYKCbA4KFfOHaPdLS/zKEqlFqpFz6Eiujlt6c=,8
20201106,jV+8hkMrWrwzR+KPL3ANS4/5Gq8h6QfKjD3tvPekkaU=,9
20201106,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,49
20210322,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,11
20210322,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,112
20220818,rWajareH6Nh+WN/RQmmkMvrpvThPb868wQUjHebf2uU=,28
20220818,kD6+Qj88DasXj9tvSzsUf7BAOh/wCDrqTWWeZjpQz4I=,10
20220818,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,88
20201107,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,35
20210323,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20220307,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,45
20220819,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,98
20201108,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,21
20210324,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,56
20201109,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,13
20201109,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,35
20210325,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,77
20220309,NEPz0zMTUZAUtfLkhvI3O7YP9UEvcHs1YMmKOiJEUGY=,19
20220309,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20201110,FEI3l08FMcsm06SzuVIVKmBxUPMvZvr5AmTQFK+odSs=,8
20201110,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20210326,qNx53No2pWAAnXXsKDIJ+XfHg4eQoHBRIWsOMsr0eOY=,10
20210326,UsGqyBF+UH3Zb8oj+qNCbw/b1r8dz53NL3xBwWe5DyY=,6
20210326,1zACrfUSigy9EPEQMVpJmQ7PtuBW4zSKJ82I3Q0DhTo=,7
20210326,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20220310,PLzD3ApK3PULnyncHAnoCbLSHzGjqaUkoPGTgMmy2H0=,38
20220310,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,21
20220822,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,45
20220822,rsMt1sBPKydspedgPB3sJF5joNT+vCZCSFhAdLRIeoc=,13
20220822,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,161
20201111,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20210327,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20220311,NJKvhGItfNM4F7QSelP+JAsxW/FTTFGgakWEA6VCYU8=,30
20220311,SbDtH4rWnKrDyr5cJ4r/2r1AWmkIpTkzA1Aw7vzyF0M=,7
20220311,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,21
20220823,6ElohUoTbXU40lHmXQD4JAM4CFCpYd2wBjEkh7ihclU=,8
20220823,HgAnce+PtuKacTFwZu5WfCr4wrngaeF5GCu2E8utauU=,78
20220823,wK1L3qLHjpNh8eseZVWEtUQ1ol4ppFicAdoFyB3p8pg=,35
20220823,21o9pBfM/FcjbRlduH22w03i0cI7ddf0hzoGIgHWbsE=,34
20220823,pPYD2kpmWEBpHoOiDsPIgTGEwCTa/f+LQl5OL27EVfE=,81
20220823,OBIa7cMVKTn0jKGRB4CfE9a3s/ZJ1PzwzIHO2MPKzjQ=,14
20220823,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,119
20220823,OV8kbBYs1Kqe+AmSMEPq01kacShRyCKJz5kWhSRKgE8=,14
20220823,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,27
20201112,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20210328,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20220824,22dn1U/7UwWES/IU6jeqLEpqTRWB2UGAJRvee6nx0Pw=,7
20220824,HgAnce+PtuKacTFwZu5WfCr4wrngaeF5GCu2E8utauU=,135
20220824,u+JTOCeuG3nDX8ZYZTQknakHjejhHW2mk0d2oFJ52n8=,21
20220824,21o9pBfM/FcjbRlduH22w03i0cI7ddf0hzoGIgHWbsE=,62
20220824,wK1L3qLHjpNh8eseZVWEtUQ1ol4ppFicAdoFyB3p8pg=,46
20220824,pPYD2kpmWEBpHoOiDsPIgTGEwCTa/f+LQl5OL27EVfE=,66
20220824,OBIa7cMVKTn0jKGRB4CfE9a3s/ZJ1PzwzIHO2MPKzjQ=,25
20220824,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,83
20220824,OV8kbBYs1Kqe+AmSMEPq01kacShRyCKJz5kWhSRKgE8=,10
20220824,rGluWzTBwH/es+W6wVRHkcnnaJL6zxOLr7VLrNp+0+Q=,6
20200601,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20201113,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,56
20210329,cagAZbmvWi3oZgLRYX32A8s0mqkL+EiPrN5WUJqZ778=,7
20210329,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,13
20210329,KiW8Ci3aDBmybPjephie8uzbB4QDo/dLJS+tBPnE8Po=,6
20210329,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20220313,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20220825,Uge41HyQZsHEEzvsOyZ6Zecx97o+KfDNoqFSm3F0Btk=,171
20220825,rsMt1sBPKydspedgPB3sJF5joNT+vCZCSFhAdLRIeoc=,19
20220825,22dn1U/7UwWES/IU6jeqLEpqTRWB2UGAJRvee6nx0Pw=,52
20220825,pPYD2kpmWEBpHoOiDsPIgTGEwCTa/f+LQl5OL27EVfE=,8
20220825,OBIa7cMVKTn0jKGRB4CfE9a3s/ZJ1PzwzIHO2MPKzjQ=,24
20220825,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,118
20220825,u+JTOCeuG3nDX8ZYZTQknakHjejhHW2mk0d2oFJ52n8=,8
20200602,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,91
20201114,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20210330,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20220314,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,15
20220314,gBYJtVHNtnrGIu2Qzr5uuX5WO1wp/9UaKALxpxuuSso=,17
20220314,KitYaysYKCbA4KFfOHaPdLS/zKEqlFqpFz6Eiujlt6c=,6
20220314,OIUBKGKr1pUganixxG3fxRIXI0KC4BLwmXsveujJlNk=,6
20220314,h0h1f/cKtIIJO2SFJ/xjyvLqniQ2ESPksEvVCBZ6ViQ=,7
20220314,EKiJKaMbi1DwecZbl/ctHwxBWP2Gd8WJt96tbffvA5A=,6
20220314,vKDLg5PsP6uhdB2zn2QG1eA6Xp9w/nL4hX1WA+kz244=,6
20220314,XmJ6xuXlezrWLTkT1J+2zpHS6FzW1PL7PcQ95xgnikQ=,6
20220314,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,56
20220826,wK1L3qLHjpNh8eseZVWEtUQ1ol4ppFicAdoFyB3p8pg=,8
20220826,OBIa7cMVKTn0jKGRB4CfE9a3s/ZJ1PzwzIHO2MPKzjQ=,14
20220826,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,168
20220826,u+JTOCeuG3nDX8ZYZTQknakHjejhHW2mk0d2oFJ52n8=,9
20200603,TiMpy56K2V8jHw5SgS/Hj/xSiOPx9Zx/pPykvauXuF8=,12
20200603,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,133
20210331,ykht0yrqYlK3LWIlSJ1sZSV0QWC3/fwyUFLali6Mvsk=,43
20210331,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20220315,+O7DU/Brn6NjVVa4FomdZV7JqppYNFAcefE+MRBNdA8=,20
20220315,qX2Ud5t/dUJOZc3Q0qONBDNnGtS98eRo9fR/2nZgZg8=,16
20220315,XmJ6xuXlezrWLTkT1J+2zpHS6FzW1PL7PcQ95xgnikQ=,9
20220315,h0h1f/cKtIIJO2SFJ/xjyvLqniQ2ESPksEvVCBZ6ViQ=,7
20220315,b1hZyhl3dcob/0WvCn5D3KPfMdqzRzNVo/3qVWn1lxc=,7
20220315,gBYJtVHNtnrGIu2Qzr5uuX5WO1wp/9UaKALxpxuuSso=,8
20220315,B+v2oJbs5qHW42PRsSSOPev2yGcAlRaAwIve5cww3F8=,6
20220315,qL5NQQ3oRdxOrgtokwXdRWaqWOmuXIfEvjKwOdSVDLQ=,15
20220315,Uge41HyQZsHEEzvsOyZ6Zecx97o+KfDNoqFSm3F0Btk=,7
20220315,5Y1vAWvVktNvBWmIggGNsITFSdl1KehxM5ehdS2WlX4=,7
20220315,B+to2jyFP5rWSUy3n5uvnv3YWGMiVmnMWmPjtPkHZEU=,7
20220315,th1r4ix2yzj4BPMODdlYJJTdosAenfd90Byf/C7LtkI=,7
20220315,KitYaysYKCbA4KFfOHaPdLS/zKEqlFqpFz6Eiujlt6c=,9
20220315,OIUBKGKr1pUganixxG3fxRIXI0KC4BLwmXsveujJlNk=,10
20220315,EKiJKaMbi1DwecZbl/ctHwxBWP2Gd8WJt96tbffvA5A=,9
20220315,R/go+viiw4RKZD6lgCu4XCIcP3xi/3vIwID52pNDRpE=,8
20220315,IFuhauJOh8C3xhHYbhzM8V2g1MkYCnbM2ZiQ9ftdcZE=,8
20200604,rG0efJPpc3y/Lrl3nu6UmSU35Kmqgrqe+R0DgIVoV0g=,35
20200604,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20201116,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,10
20220316,cAel3asToVlnysbFF3xRu0czmghA2DOxIavWOYNmTsI=,28
20220316,wK1L3qLHjpNh8eseZVWEtUQ1ol4ppFicAdoFyB3p8pg=,26
20220316,pPYD2kpmWEBpHoOiDsPIgTGEwCTa/f+LQl5OL27EVfE=,28
20220316,rGluWzTBwH/es+W6wVRHkcnnaJL6zxOLr7VLrNp+0+Q=,25
20220316,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,36
20220316,OV8kbBYs1Kqe+AmSMEPq01kacShRyCKJz5kWhSRKgE8=,10
20200605,s8Y0pNT4kNH5PGfjqPYYsao4GDz11ntAOKThdo35Wr0=,12
20200605,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,91
20201117,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20211101,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20220829,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,46
20220829,OBIa7cMVKTn0jKGRB4CfE9a3s/ZJ1PzwzIHO2MPKzjQ=,28
20220829,22dn1U/7UwWES/IU6jeqLEpqTRWB2UGAJRvee6nx0Pw=,54
20220829,HgAnce+PtuKacTFwZu5WfCr4wrngaeF5GCu2E8utauU=,13
20220829,21o9pBfM/FcjbRlduH22w03i0cI7ddf0hzoGIgHWbsE=,54
20220829,pPYD2kpmWEBpHoOiDsPIgTGEwCTa/f+LQl5OL27EVfE=,83
20220829,wK1L3qLHjpNh8eseZVWEtUQ1ol4ppFicAdoFyB3p8pg=,40
20220829,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,78
20220829,u+JTOCeuG3nDX8ZYZTQknakHjejhHW2mk0d2oFJ52n8=,9
20220829,OV8kbBYs1Kqe+AmSMEPq01kacShRyCKJz5kWhSRKgE8=,18
20200606,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,122
20201118,Nf2XMYq0YdGRpcHhc9DlwyALUAmjSYa5ivTcF6cNVwc=,9
20201118,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,77
20211102,YYQuGNtc23jXyw8zDeyklAsH9/sy1ppVwyVV0mFsBik=,6
20211102,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,21
20220318,B+v2oJbs5qHW42PRsSSOPev2yGcAlRaAwIve5cww3F8=,6
20220318,h0h1f/cKtIIJO2SFJ/xjyvLqniQ2ESPksEvVCBZ6ViQ=,9
20220318,XmJ6xuXlezrWLTkT1J+2zpHS6FzW1PL7PcQ95xgnikQ=,9
20220830,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,61
20220830,21o9pBfM/FcjbRlduH22w03i0cI7ddf0hzoGIgHWbsE=,252
20220830,22dn1U/7UwWES/IU6jeqLEpqTRWB2UGAJRvee6nx0Pw=,214
20220830,OBIa7cMVKTn0jKGRB4CfE9a3s/ZJ1PzwzIHO2MPKzjQ=,126
20220830,HgAnce+PtuKacTFwZu5WfCr4wrngaeF5GCu2E8utauU=,116
20220830,rGluWzTBwH/es+W6wVRHkcnnaJL6zxOLr7VLrNp+0+Q=,53
20220830,u+JTOCeuG3nDX8ZYZTQknakHjejhHW2mk0d2oFJ52n8=,30
20220830,OV8kbBYs1Kqe+AmSMEPq01kacShRyCKJz5kWhSRKgE8=,83
20220830,pPYD2kpmWEBpHoOiDsPIgTGEwCTa/f+LQl5OL27EVfE=,222
20220830,wK1L3qLHjpNh8eseZVWEtUQ1ol4ppFicAdoFyB3p8pg=,225
20220830,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,77
20220830,i8CBmGALnGJArn3ONE+v2O/IWbIwie5/r6Xc7euQwa0=,16
20200607,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20201119,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20211103,YYQuGNtc23jXyw8zDeyklAsH9/sy1ppVwyVV0mFsBik=,7
20211103,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20220831,21o9pBfM/FcjbRlduH22w03i0cI7ddf0hzoGIgHWbsE=,215
20220831,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,34
20220831,OBIa7cMVKTn0jKGRB4CfE9a3s/ZJ1PzwzIHO2MPKzjQ=,295
20220831,22dn1U/7UwWES/IU6jeqLEpqTRWB2UGAJRvee6nx0Pw=,80
20220831,u+JTOCeuG3nDX8ZYZTQknakHjejhHW2mk0d2oFJ52n8=,180
20220831,HgAnce+PtuKacTFwZu5WfCr4wrngaeF5GCu2E8utauU=,559
20220831,rGluWzTBwH/es+W6wVRHkcnnaJL6zxOLr7VLrNp+0+Q=,84
20220831,pPYD2kpmWEBpHoOiDsPIgTGEwCTa/f+LQl5OL27EVfE=,354
20220831,wK1L3qLHjpNh8eseZVWEtUQ1ol4ppFicAdoFyB3p8pg=,96
20220831,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,68
20220831,OV8kbBYs1Kqe+AmSMEPq01kacShRyCKJz5kWhSRKgE8=,20
20200608,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,91
20201120,kD6+Qj88DasXj9tvSzsUf7BAOh/wCDrqTWWeZjpQz4I=,16
20201120,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,126
20211104,YYQuGNtc23jXyw8zDeyklAsH9/sy1ppVwyVV0mFsBik=,7
20211104,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,76
20200609,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,52
20201121,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20211105,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,14
20220321,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,34
20220321,qL5NQQ3oRdxOrgtokwXdRWaqWOmuXIfEvjKwOdSVDLQ=,6
20220321,gBYJtVHNtnrGIu2Qzr5uuX5WO1wp/9UaKALxpxuuSso=,7
20220321,qX2Ud5t/dUJOZc3Q0qONBDNnGtS98eRo9fR/2nZgZg8=,6
20220321,+O7DU/Brn6NjVVa4FomdZV7JqppYNFAcefE+MRBNdA8=,10
20220321,B+v2oJbs5qHW42PRsSSOPev2yGcAlRaAwIve5cww3F8=,6
20220321,h0h1f/cKtIIJO2SFJ/xjyvLqniQ2ESPksEvVCBZ6ViQ=,7
20220321,th1r4ix2yzj4BPMODdlYJJTdosAenfd90Byf/C7LtkI=,6
20220321,XmJ6xuXlezrWLTkT1J+2zpHS6FzW1PL7PcQ95xgnikQ=,9
20220321,q+vitLzR5xtsDx2F4SDnMM2XmooHj6tYk36iebG2r98=,7
20220321,b1hZyhl3dcob/0WvCn5D3KPfMdqzRzNVo/3qVWn1lxc=,6
20220321,Uge41HyQZsHEEzvsOyZ6Zecx97o+KfDNoqFSm3F0Btk=,6
20220321,5Y1vAWvVktNvBWmIggGNsITFSdl1KehxM5ehdS2WlX4=,6
20200610,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,235
20211106,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,7
20220322,U++6Ego3h1zWD5QK+9xlr+9YlqIawy1qRxvgxzrFz+g=,13
20220322,qL5NQQ3oRdxOrgtokwXdRWaqWOmuXIfEvjKwOdSVDLQ=,8
20220322,XmJ6xuXlezrWLTkT1J+2zpHS6FzW1PL7PcQ95xgnikQ=,7
20220322,gBYJtVHNtnrGIu2Qzr5uuX5WO1wp/9UaKALxpxuuSso=,11
20220322,qX2Ud5t/dUJOZc3Q0qONBDNnGtS98eRo9fR/2nZgZg8=,9
20220322,h0h1f/cKtIIJO2SFJ/xjyvLqniQ2ESPksEvVCBZ6ViQ=,7
20220322,KitYaysYKCbA4KFfOHaPdLS/zKEqlFqpFz6Eiujlt6c=,6
20220322,+O7DU/Brn6NjVVa4FomdZV7JqppYNFAcefE+MRBNdA8=,10
20220322,ZqGTaBarPJkvyzJFeakUpFOc7x1a9rJ7dxLcYFOz2OU=,10
20220322,q+vitLzR5xtsDx2F4SDnMM2XmooHj6tYk36iebG2r98=,12
20220322,OIUBKGKr1pUganixxG3fxRIXI0KC4BLwmXsveujJlNk=,6
20220322,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,63
20200611,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,98
20200611,tnuHonX89P1TDfBgG1YTHOZAaFDo3Oe+Dewz4c84jyQ=,6
20201123,xGy0SVm+6ggtXwIsF+bWgQVSx2AuqUGnIMW5TXkHdr4=,13
20200612,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,77
20201124,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,28
20211108,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,21
20200613,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,119
20201125,jcHgk6SLTyqBT4oohgMaAGRkhtjkFYvkh1A0SwPHSS0=,17
20201125,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,42
20211109,+qtLf6Tmc0mGU3785EAwIM15hIBVqmATC5KuguR2O8w=,20
